,Unnamed: 0,p1,p2,GT,pred_score,pred_label
4408,4408,C:\xvecs\test\3\F05_B2_UW69_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-5.708176580836062,0
4409,4409,C:\xvecs\test\3\F05_B2_UW69_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-6.434776669990191,0
4410,4410,C:\xvecs\test\3\F05_B2_UW69_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-5.433759712487905,0
4411,4411,C:\xvecs\test\3\F05_B2_UW69_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.50466134976754,1
4412,4412,C:\xvecs\test\0\F03_B2_UW23_M4_FSR.npy,C:\xvecs\avergae\vl.npy,1,1.8832146743355516,1
4413,4413,C:\xvecs\test\0\F03_B2_UW23_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-11.933846724065685,0
4414,4414,C:\xvecs\test\0\F03_B2_UW23_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-8.891582660400385,0
4415,4415,C:\xvecs\test\0\F03_B2_UW23_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-11.071799781510677,0
4416,4416,C:\xvecs\test\1\F02_B2_UW59_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-6.201998797318026,0
4417,4417,C:\xvecs\test\1\F02_B2_UW59_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.518711750570084,1
4418,4418,C:\xvecs\test\1\F02_B2_UW59_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-5.602754967293752,0
4419,4419,C:\xvecs\test\1\F02_B2_UW59_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-6.830691790553173,0
4420,4420,C:\xvecs\test\2\M05_B2_UW52_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-1.7735083841102686,0
4421,4421,C:\xvecs\test\2\M05_B2_UW52_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-1.6950960240335622,0
4422,4422,C:\xvecs\test\2\M05_B2_UW52_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,1.7272069576932108,1
4423,4423,C:\xvecs\test\2\M05_B2_UW52_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-2.4400637252212043,0
4424,4424,C:\xvecs\test\0\F03_B2_UW65_M5_FSR.npy,C:\xvecs\avergae\vl.npy,1,2.5557319369008695,1
4425,4425,C:\xvecs\test\0\F03_B2_UW65_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-8.883129873535104,0
4426,4426,C:\xvecs\test\0\F03_B2_UW65_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-6.490089544174467,0
4427,4427,C:\xvecs\test\0\F03_B2_UW65_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-7.615249384774792,0
4428,4428,C:\xvecs\test\3\M08_B2_UW72_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-4.9093848006181435,0
4429,4429,C:\xvecs\test\3\M08_B2_UW72_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-7.089482034048258,0
4430,4430,C:\xvecs\test\3\M08_B2_UW72_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-5.98611310500036,0
4431,4431,C:\xvecs\test\3\M08_B2_UW72_M5_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.372167883755564,1
4432,4432,C:\xvecs\test\1\M07_B2_UW31_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-7.533807960917329,0
4433,4433,C:\xvecs\test\1\M07_B2_UW31_M5_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.438599222867527,1
4434,4434,C:\xvecs\test\1\M07_B2_UW31_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-6.3487604951485075,0
4435,4435,C:\xvecs\test\1\M07_B2_UW31_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-7.5206604890526485,0
4436,4436,C:\xvecs\test\3\F05_B2_UW63_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-13.3394150987552,0
4437,4437,C:\xvecs\test\3\F05_B2_UW63_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-14.188520365265557,0
4438,4438,C:\xvecs\test\3\F05_B2_UW63_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-12.902453330077964,0
4439,4439,C:\xvecs\test\3\F05_B2_UW63_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,0.7212645499013632,1
4440,4440,C:\xvecs\test\3\F05_B2_UW15_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-13.509521678085044,0
4441,4441,C:\xvecs\test\3\F05_B2_UW15_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-12.674560146753585,0
4442,4442,C:\xvecs\test\3\F05_B2_UW15_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-11.008254458418573,0
4443,4443,C:\xvecs\test\3\F05_B2_UW15_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,1.083496495244411,1
4444,4444,C:\xvecs\test\1\F02_B2_UW92_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-1.4245126801721533,0
4445,4445,C:\xvecs\test\1\F02_B2_UW92_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,1.1953162934139883,1
4446,4446,C:\xvecs\test\1\F02_B2_UW92_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-0.9786528682163631,0
4447,4447,C:\xvecs\test\1\F02_B2_UW92_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-2.144524653463389,0
4448,4448,C:\xvecs\test\2\M05_B2_UW51_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-3.5154800443901983,0
4449,4449,C:\xvecs\test\2\M05_B2_UW51_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-1.7638367450892858,0
4450,4450,C:\xvecs\test\2\M05_B2_UW51_M5_FSR.npy,C:\xvecs\avergae\me.npy,1,2.0219924908605886,1
4451,4451,C:\xvecs\test\2\M05_B2_UW51_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-3.217711860266512,0
4452,4452,C:\xvecs\test\0\M04_B2_UW25_M5_FSR.npy,C:\xvecs\avergae\vl.npy,1,2.3731957698158475,1
4453,4453,C:\xvecs\test\0\M04_B2_UW25_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-10.051378732410473,0
4454,4454,C:\xvecs\test\0\M04_B2_UW25_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-7.784101455893314,0
4455,4455,C:\xvecs\test\0\M04_B2_UW25_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-7.649564307516897,0
4456,4456,C:\xvecs\test\3\F05_B2_UW60_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-17.68311842506897,0
4457,4457,C:\xvecs\test\3\F05_B2_UW60_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-17.247156923668364,0
4458,4458,C:\xvecs\test\3\F05_B2_UW60_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-15.25823223935674,0
4459,4459,C:\xvecs\test\3\F05_B2_UW60_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,-0.5706697130985319,0
4460,4460,C:\xvecs\test\1\F02_B2_UW89_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-3.3815889820524045,0
4461,4461,C:\xvecs\test\1\F02_B2_UW89_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.341935122527495,1
4462,4462,C:\xvecs\test\1\F02_B2_UW89_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-3.940803087087179,0
4463,4463,C:\xvecs\test\1\F02_B2_UW89_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-5.196017501494518,0
4464,4464,C:\xvecs\test\2\M05_B2_UW28_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-2.037881383262775,0
4465,4465,C:\xvecs\test\2\M05_B2_UW28_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-4.4065950661189035,0
4466,4466,C:\xvecs\test\2\M05_B2_UW28_M5_FSR.npy,C:\xvecs\avergae\me.npy,1,2.12551399376388,1
4467,4467,C:\xvecs\test\2\M05_B2_UW28_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-3.97244146921242,0
4468,4468,C:\xvecs\test\2\F04_B2_UW76_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-3.628895036786595,0
4469,4469,C:\xvecs\test\2\F04_B2_UW76_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-3.099520401871782,0
4470,4470,C:\xvecs\test\2\F04_B2_UW76_M5_FSR.npy,C:\xvecs\avergae\me.npy,1,-3.240586296260709,0
4471,4471,C:\xvecs\test\2\F04_B2_UW76_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,2.1850275352175395,1
4472,4472,C:\xvecs\test\1\M07_B2_UW4_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-8.464601710453838,0
4473,4473,C:\xvecs\test\1\M07_B2_UW4_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.3114236497190426,1
4474,4474,C:\xvecs\test\1\M07_B2_UW4_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-6.77742025941544,0
4475,4475,C:\xvecs\test\1\M07_B2_UW4_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-8.55784486743827,0
4476,4476,C:\xvecs\test\2\M05_B2_UW39_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-6.031903885426916,0
4477,4477,C:\xvecs\test\2\M05_B2_UW39_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-6.232291778848888,0
4478,4478,C:\xvecs\test\2\M05_B2_UW39_M5_FSR.npy,C:\xvecs\avergae\me.npy,1,2.444933905332068,1
4479,4479,C:\xvecs\test\2\M05_B2_UW39_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-4.710502668942864,0
4480,4480,C:\xvecs\test\2\M05_B2_UW24_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-5.388175114741241,0
4481,4481,C:\xvecs\test\2\M05_B2_UW24_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-7.268338454967957,0
4482,4482,C:\xvecs\test\2\M05_B2_UW24_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,2.3197704088380746,1
4483,4483,C:\xvecs\test\2\M05_B2_UW24_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-4.597519257146391,0
4484,4484,C:\xvecs\test\1\F02_B2_UW22_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-0.7023136071498062,0
4485,4485,C:\xvecs\test\1\F02_B2_UW22_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,-1.139894724519369,0
4486,4486,C:\xvecs\test\1\F02_B2_UW22_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,0.9403259072865833,1
4487,4487,C:\xvecs\test\1\F02_B2_UW22_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-1.473361495847609,0
4488,4488,C:\xvecs\test\3\F05_B2_UW2_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-3.3508679408166078,0
4489,4489,C:\xvecs\test\3\F05_B2_UW2_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-2.652068371604811,0
4490,4490,C:\xvecs\test\3\F05_B2_UW2_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-2.6888192028754005,0
4491,4491,C:\xvecs\test\3\F05_B2_UW2_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.0459045914600544,1
4492,4492,C:\xvecs\test\3\F05_B2_UW9_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-15.508638886848736,0
4493,4493,C:\xvecs\test\3\F05_B2_UW9_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-15.109271485599372,0
4494,4494,C:\xvecs\test\3\F05_B2_UW9_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-14.625905284504821,0
4495,4495,C:\xvecs\test\3\F05_B2_UW9_M5_FSR.npy,C:\xvecs\avergae\hi.npy,1,0.07481445705074563,1
4496,4496,C:\xvecs\test\1\M07_B2_UW100_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-4.15009638432063,0
4497,4497,C:\xvecs\test\1\M07_B2_UW100_M5_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.438539360291049,1
4498,4498,C:\xvecs\test\1\M07_B2_UW100_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-3.8511671656742923,0
4499,4499,C:\xvecs\test\1\M07_B2_UW100_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-5.052259902898427,0
4500,4500,C:\xvecs\test\0\F03_B2_UW94_M5_FSR.npy,C:\xvecs\avergae\vl.npy,1,2.3578164864857634,1
4501,4501,C:\xvecs\test\0\F03_B2_UW94_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-10.090230942723156,0
4502,4502,C:\xvecs\test\0\F03_B2_UW94_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-6.949407766977863,0
4503,4503,C:\xvecs\test\0\F03_B2_UW94_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-8.00696894817316,0
4504,4504,C:\xvecs\test\3\M08_B2_UW17_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-8.69034881657549,0
4505,4505,C:\xvecs\test\3\M08_B2_UW17_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-9.10363182210632,0
4506,4506,C:\xvecs\test\3\M08_B2_UW17_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-6.216241635719371,0
4507,4507,C:\xvecs\test\3\M08_B2_UW17_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.226246263562926,1
4508,4508,C:\xvecs\test\1\M07_B2_UW62_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-2.402136501573448,0
4509,4509,C:\xvecs\test\1\M07_B2_UW62_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,1.5031962260099867,1
4510,4510,C:\xvecs\test\1\M07_B2_UW62_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-1.6293946631078118,0
4511,4511,C:\xvecs\test\1\M07_B2_UW62_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-1.7177100367942941,0
4512,4512,C:\xvecs\test\3\F05_B2_UW7_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-10.321867193922582,0
4513,4513,C:\xvecs\test\3\F05_B2_UW7_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-9.727803868763516,0
4514,4514,C:\xvecs\test\3\F05_B2_UW7_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-8.84904300762857,0
4515,4515,C:\xvecs\test\3\F05_B2_UW7_M5_FSR.npy,C:\xvecs\avergae\hi.npy,1,1.9086143960670245,1
4516,4516,C:\xvecs\test\1\F02_B2_UW68_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-5.249088753260002,0
4517,4517,C:\xvecs\test\1\F02_B2_UW68_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.5195073650395265,1
4518,4518,C:\xvecs\test\1\F02_B2_UW68_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-4.566668704955749,0
4519,4519,C:\xvecs\test\1\F02_B2_UW68_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-5.970852909113416,0
4520,4520,C:\xvecs\test\3\F05_B2_UW38_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-7.449428177038609,0
4521,4521,C:\xvecs\test\3\F05_B2_UW38_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-7.633966579685932,0
4522,4522,C:\xvecs\test\3\F05_B2_UW38_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-5.359172077664926,0
4523,4523,C:\xvecs\test\3\F05_B2_UW38_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.4209593461919106,1
4524,4524,C:\xvecs\test\3\F05_B2_UW68_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-12.900656049602684,0
4525,4525,C:\xvecs\test\3\F05_B2_UW68_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-12.027432987353134,0
4526,4526,C:\xvecs\test\3\F05_B2_UW68_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-11.219900252270374,0
4527,4527,C:\xvecs\test\3\F05_B2_UW68_M5_FSR.npy,C:\xvecs\avergae\hi.npy,1,1.192921874931173,1
4528,4528,C:\xvecs\test\2\F04_B2_UW51_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-5.981750573324037,0
4529,4529,C:\xvecs\test\2\F04_B2_UW51_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-7.291728188813115,0
4530,4530,C:\xvecs\test\2\F04_B2_UW51_M5_FSR.npy,C:\xvecs\avergae\me.npy,1,2.335593108409519,1
4531,4531,C:\xvecs\test\2\F04_B2_UW51_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-4.755614730612669,0
4532,4532,C:\xvecs\test\3\F05_B2_UW53_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-1.5958189484259186,0
4533,4533,C:\xvecs\test\3\F05_B2_UW53_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-2.053068582093726,0
4534,4534,C:\xvecs\test\3\F05_B2_UW53_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-1.6897437482607067,0
4535,4535,C:\xvecs\test\3\F05_B2_UW53_M5_FSR.npy,C:\xvecs\avergae\hi.npy,1,1.4674934461974747,1
4536,4536,C:\xvecs\test\2\F04_B2_UW76_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-7.51818083065935,0
4537,4537,C:\xvecs\test\2\F04_B2_UW76_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-8.113791664349598,0
4538,4538,C:\xvecs\test\2\F04_B2_UW76_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,2.2214194133906755,1
4539,4539,C:\xvecs\test\2\F04_B2_UW76_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-6.685995678227425,0
4540,4540,C:\xvecs\test\0\F03_B2_UW11_M5_FSR.npy,C:\xvecs\avergae\vl.npy,1,2.6358111261896937,1
4541,4541,C:\xvecs\test\0\F03_B2_UW11_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-7.925853733966484,0
4542,4542,C:\xvecs\test\0\F03_B2_UW11_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-5.411753415908716,0
4543,4543,C:\xvecs\test\0\F03_B2_UW11_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-6.13633798173985,0
4544,4544,C:\xvecs\test\2\F04_B2_UW98_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-6.402944794984801,0
4545,4545,C:\xvecs\test\2\F04_B2_UW98_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-7.93614470618698,0
4546,4546,C:\xvecs\test\2\F04_B2_UW98_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,2.2720038998303824,1
4547,4547,C:\xvecs\test\2\F04_B2_UW98_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-5.465897392267614,0
4548,4548,C:\xvecs\test\0\M04_B2_UW53_M5_FSR.npy,C:\xvecs\avergae\vl.npy,1,2.251133321493702,1
4549,4549,C:\xvecs\test\0\M04_B2_UW53_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-4.093846475087155,0
4550,4550,C:\xvecs\test\0\M04_B2_UW53_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-1.9613655771189862,0
4551,4551,C:\xvecs\test\0\M04_B2_UW53_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-3.15794463752108,0
4552,4552,C:\xvecs\test\1\M07_B2_UW67_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-9.277363952955028,0
4553,4553,C:\xvecs\test\1\M07_B2_UW67_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.067236469559443,1
4554,4554,C:\xvecs\test\1\M07_B2_UW67_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-8.52779148880488,0
4555,4555,C:\xvecs\test\1\M07_B2_UW67_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-10.193209424290998,0
4556,4556,C:\xvecs\test\2\F04_B2_UW1_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-2.783329342147514,0
4557,4557,C:\xvecs\test\2\F04_B2_UW1_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-3.4548154501239274,0
4558,4558,C:\xvecs\test\2\F04_B2_UW1_M5_FSR.npy,C:\xvecs\avergae\me.npy,1,2.180492623374654,1
4559,4559,C:\xvecs\test\2\F04_B2_UW1_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-2.353513015279212,0
4560,4560,C:\xvecs\test\1\M07_B2_UW6_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-0.8628947198733492,0
4561,4561,C:\xvecs\test\1\M07_B2_UW6_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,1.3202635384190984,1
4562,4562,C:\xvecs\test\1\M07_B2_UW6_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-2.071476489447477,0
4563,4563,C:\xvecs\test\1\M07_B2_UW6_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-2.5751210999208674,0
4564,4564,C:\xvecs\test\0\M04_B2_UW80_M5_FSR.npy,C:\xvecs\avergae\vl.npy,1,1.9197482698274015,1
4565,4565,C:\xvecs\test\0\M04_B2_UW80_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-11.680453465358038,0
4566,4566,C:\xvecs\test\0\M04_B2_UW80_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-9.231440925258891,0
4567,4567,C:\xvecs\test\0\M04_B2_UW80_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-11.220636686910566,0
4568,4568,C:\xvecs\test\2\M05_B2_UW30_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-3.1136449428532167,0
4569,4569,C:\xvecs\test\2\M05_B2_UW30_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-4.782149161054775,0
4570,4570,C:\xvecs\test\2\M05_B2_UW30_M5_FSR.npy,C:\xvecs\avergae\me.npy,1,2.3169580295701397,1
4571,4571,C:\xvecs\test\2\M05_B2_UW30_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-4.945835121428946,0
4572,4572,C:\xvecs\test\0\M04_B2_UW48_M5_FSR.npy,C:\xvecs\avergae\vl.npy,1,2.711423306969424,1
4573,4573,C:\xvecs\test\0\M04_B2_UW48_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-7.170169149731576,0
4574,4574,C:\xvecs\test\0\M04_B2_UW48_M5_FSR.npy,C:\xvecs\avergae\me.npy,0,-5.153738082584891,0
4575,4575,C:\xvecs\test\0\M04_B2_UW48_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-5.910722993478002,0
4576,4576,C:\xvecs\test\0\F03_B2_UW65_M4_FSR.npy,C:\xvecs\avergae\vl.npy,1,1.8913389209986917,1
4577,4577,C:\xvecs\test\0\F03_B2_UW65_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-12.18806716654472,0
4578,4578,C:\xvecs\test\0\F03_B2_UW65_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-9.208676147766027,0
4579,4579,C:\xvecs\test\0\F03_B2_UW65_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-10.591710398044885,0
4580,4580,C:\xvecs\test\3\F05_B2_UW27_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-9.17171240957574,0
4581,4581,C:\xvecs\test\3\F05_B2_UW27_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-9.407904518778821,0
4582,4582,C:\xvecs\test\3\F05_B2_UW27_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-7.679177277177409,0
4583,4583,C:\xvecs\test\3\F05_B2_UW27_M4_FSR.npy,C:\xvecs\avergae\hi.npy,1,2.140673125314299,1
4584,4584,C:\xvecs\test\1\M07_B2_UW75_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-7.633567106326549,0
4585,4585,C:\xvecs\test\1\M07_B2_UW75_M4_FSR.npy,C:\xvecs\avergae\lo.npy,1,2.401558714307919,1
4586,4586,C:\xvecs\test\1\M07_B2_UW75_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-5.919540285264009,0
4587,4587,C:\xvecs\test\1\M07_B2_UW75_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-7.959969643168499,0
4588,4588,C:\xvecs\test\2\M05_B2_UW40_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-1.8928159114582002,0
4589,4589,C:\xvecs\test\2\M05_B2_UW40_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-3.6148810219598335,0
4590,4590,C:\xvecs\test\2\M05_B2_UW40_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,2.0134979670976847,1
4591,4591,C:\xvecs\test\2\M05_B2_UW40_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-2.3939169248019727,0
4592,4592,C:\xvecs\test\2\F04_B2_UW11_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-5.6339160795688645,0
4593,4593,C:\xvecs\test\2\F04_B2_UW11_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-6.18545236461466,0
4594,4594,C:\xvecs\test\2\F04_B2_UW11_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,2.461771612320632,1
4595,4595,C:\xvecs\test\2\F04_B2_UW11_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-4.740864428551214,0
4596,4596,C:\xvecs\test\2\M05_B2_UW72_M5_FSR.npy,C:\xvecs\avergae\vl.npy,0,-13.46792817152209,0
4597,4597,C:\xvecs\test\2\M05_B2_UW72_M5_FSR.npy,C:\xvecs\avergae\lo.npy,0,-12.562352641424162,0
4598,4598,C:\xvecs\test\2\M05_B2_UW72_M5_FSR.npy,C:\xvecs\avergae\me.npy,1,0.7366025121446,1
4599,4599,C:\xvecs\test\2\M05_B2_UW72_M5_FSR.npy,C:\xvecs\avergae\hi.npy,0,-11.064035809488132,0
4600,4600,C:\xvecs\test\0\F03_B2_UW83_M4_FSR.npy,C:\xvecs\avergae\vl.npy,1,2.5313262125579605,1
4601,4601,C:\xvecs\test\0\F03_B2_UW83_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-8.723683839539198,0
4602,4602,C:\xvecs\test\0\F03_B2_UW83_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-5.649109445762203,0
4603,4603,C:\xvecs\test\0\F03_B2_UW83_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-6.987202003389079,0
4604,4604,C:\xvecs\test\2\F04_B2_UW88_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-7.332890854243008,0
4605,4605,C:\xvecs\test\2\F04_B2_UW88_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-7.936725601660761,0
4606,4606,C:\xvecs\test\2\F04_B2_UW88_M4_FSR.npy,C:\xvecs\avergae\me.npy,1,2.2572287162136018,1
4607,4607,C:\xvecs\test\2\F04_B2_UW88_M4_FSR.npy,C:\xvecs\avergae\hi.npy,0,-6.193115170627763,0
4608,4608,C:\xvecs\test\3\M08_B2_UW71_M4_FSR.npy,C:\xvecs\avergae\vl.npy,0,-3.4434432259647494,0
4609,4609,C:\xvecs\test\3\M08_B2_UW71_M4_FSR.npy,C:\xvecs\avergae\lo.npy,0,-4.333270217669156,0
4610,4610,C:\xvecs\test\3\M08_B2_UW71_M4_FSR.npy,C:\xvecs\avergae\me.npy,0,-2.385134896450605,0
